Region,fo_name,county,van_precinct_name,precinct_name,van_precinct_id,GEOID,voters,doors,targets
R13,R13B - Galax,GRAYSON,101 - Bridle Creek,Bridle Creek,296118,51077000101,692,474,15
R13,R13B - Galax,RUSSELL,202 - Dante,Dante,296848,51167000202,535,426,28
R13,R13B - Galax,BUCHANAN,201 - Grassy,Grassy,295578,51027000201,198,198,11
R13,R13B - Galax,WASHINGTON,601 - Burson Place,Burson Place,297042,51191000601,3180,2040,50
R13,R13B - Galax,GRAYSON,401 - Fries,Fries,296130,51077000401,721,579,20
R13,R13B - Galax,BUCHANAN,102 - Blackey,Blackey,295575,51027000102,600,412,15
R13,R13B - Galax,SCOTT,302 - Snowflake,Snowflake,296865,51169000302,722,458,6
R13,R13B - Galax,GALAX CITY,005 - West,West,2034639,51640000005,2189,1556,122
R13,R13B - Galax,GRAYSON,102 - Flatridge,Flatridge,296119,51077000102,269,178,5
R13,R13B - Galax,BUCHANAN,501 - Prater,Prater,295585,51027000501,895,612,39
R13,R13B - Galax,DICKENSON,203 - Clinchco,Clinchco,295764,51051000203,932,664,39
R13,R13B - Galax,LEE,302 - Woodway,Woodway,296378,51105000302,843,636,9
R13,R13B - Galax,LEE,502 - Pennington,Pennington,296385,51105000502,1812,1347,27
R13,R13B - Galax,SMYTH,701 - Adwolfe,Adwolfe,296902,51173000701,1890,1259,48
R13,R13B - Galax,TAZEWELL,301 - Cedar Bluff,Cedar Bluff,297007,51185000301,2904,2022,42
R13,R13B - Galax,SCOTT,203 - Hiltons,Hiltons,296862,51169000203,1373,904,17
R13,R13B - Galax,WASHINGTON,102 - West Abingdon,West Abingdon,297030,51191000102,2056,1531,93
R13,R13B - Galax,RUSSELL,302 - Daugherty,Daugherty,296851,51167000302,522,343,5
R13,R13B - Galax,LEE,101 - Elydale,Elydale,296370,51105000101,864,604,15
R13,R13B - Galax,CARROLL,401 - Hillsville D,Hillsville D,295640,51035000401,2019,1358,38
R13,R13B - Galax,TAZEWELL,203 - Burkes Garden,Burkes Garden,297002,51185000203,156,103,3
R13,R13B - Galax,CARROLL,503 - Woodlawn E,Woodlawn E,295646,51035000503,924,636,20
R13,R13B - Galax,BRISTOL CITY,005 - Fifth Precinct,Fifth Precinct,2466395,51520000005,1458,938,82
R13,R13B - Galax,LEE,203 - Jonesville,Jonesville,296375,51105000203,2064,1513,28
R13,R13B - Galax,DICKENSON,201 - Nora,Nora,295762,51051000201,721,505,36
R13,R13B - Galax,GRAYSON,202 - Elk Creek,Elk Creek,296126,51077000202,787,517,11
R13,R13B - Galax,TAZEWELL,103 - Mundy Town,Mundy Town,296994,51185000103,1642,1136,17
R13,R13B - Galax,SCOTT,502 - Fort Blackmore,Fort Blackmore,296870,51169000502,652,425,8
R13,R13B - Galax,WISE,402 - South Coeburn,South Coeburn,297066,51195000402,3024,2235,76
R13,R13B - Galax,WASHINGTON,703 - John Battle,John Battle,297048,51191000703,2638,1745,93
R13,R13B - Galax,WISE,203 - East Pound,East Pound,297062,51195000203,723,521,37
R13,R13B - Galax,RUSSELL,203 - Cleveland,Cleveland,296849,51167000304,783,535,39
R13,R13B - Galax,GRAYSON,103 - Grant,Grant,296120,51077000103,452,291,4
R13,R13B - Galax,WYTHE,401 - Fort Chiswell,Fort Chiswell,297072,51197000401,1734,1137,32
R13,R13B - Galax,SCOTT,101 - Weber City,Weber City,296859,51169000101,1175,841,30
R13,R13B - Galax,LEE,202 - Flatwoods,Flatwoods,296374,51105000202,1146,756,11
R13,R13B - Galax,SCOTT,401 - Gate City,Gate City,296868,51169000401,2956,2088,44
R13,R13B - Galax,CARROLL,502 - Gladeville,Gladeville,295645,51035000502,1805,1196,25
R13,R13B - Galax,BUCHANAN,603 - Hurricane,Hurricane,295590,51027000603,537,396,28
R13,R13B - Galax,TAZEWELL,204 - Clear Fork,Clear Fork,297003,51185000204,805,500,4
R13,R13B - Galax,CARROLL,303 - Dugspur,Dugspur,295639,51035000303,543,370,11
R13,R13B - Galax,SMYTH,502 - Wassona,Wassona,296899,51173000502,1215,869,24
R13,R13B - Galax,BLAND,101 - Bastian,Bastian,295535,51021000101,540,361,14
R13,R13B - Galax,WYTHE,502 - Sheffey,Sheffey,297075,51197000502,1972,1308,35
R13,R13B - Galax,WISE,101 - Appalachia,Appalachia,297055,51195000101,1575,1145,52
R13,R13B - Galax,WISE,301 - Big Stone Gap,Big Stone Gap,297063,51195000301,3218,2335,136
R13,R13B - Galax,GRAYSON,106 - Rugby,Rugby,296123,51077000106,323,206,5
R13,R13B - Galax,BUCHANAN,404 - Oakwood,Oakwood,295584,51027000404,134,119,8
R13,R13B - Galax,SMYTH,602 - Royal Oak West,Royal Oak West,296901,51173000602,939,624,19
R13,R13B - Galax,SCOTT,602 - Duffield-Pattonsville,Duffield-Pattonsville,296874,51169000602,1372,961,19
R13,R13B - Galax,TAZEWELL,104 - Falls Mills,Falls Mills,296995,51185000104,803,569,5
R13,R13B - Galax,WASHINGTON,402 - Meadowview,Meadowview,297038,51191000402,2995,2138,82
R13,R13B - Galax,SCOTT,204 - Clark's,Clark's,296863,51169000204,367,235,3
R13,R13B - Galax,WASHINGTON,202 - Greendale,Greendale,297032,51191000202,2104,1366,39
R13,R13B - Galax,WYTHE,602 - Zion,Zion,297077,51197000602,1531,1038,22
R13,R13B - Galax,WYTHE,303 - East Wytheville,East Wytheville,297071,51197000303,3720,2716,176
R13,R13B - Galax,LEE,404 - Dryden,Dryden,296383,51105000404,1297,981,26
R13,R13B - Galax,WASHINGTON,401 - Glade Spring,Glade Spring,297037,51191000401,2335,1574,56
R13,R13B - Galax,SMYTH,601 - Royal Oak East,Royal Oak East,296900,51173000601,1971,1442,56
R13,R13B - Galax,CARROLL,101 - Mt Bethel,Mt Bethel,295630,51035000101,1003,688,30
R13,R13B - Galax,WYTHE,501 - Jackson Memorial,Jackson Memorial,297074,51197000501,1458,1041,19
R13,R13B - Galax,GRAYSON,301 - Baywood,Baywood,296128,51077000301,1194,769,30
R13,R13B - Galax,LEE,401 - Stickleyville,Stickleyville,296380,51105000401,1105,731,20
R13,R13B - Galax,LEE,301 - Ben Hur,Ben Hur,296377,51105000301,1449,1039,21
R13,R13B - Galax,BRISTOL CITY,001 - First Precinct,First Precinct,297118,51520000001,2593,1996,159
R13,R13B - Galax,SMYTH,501 - Atkins,Atkins,296898,51173000501,1837,1330,31
R13,R13B - Galax,CARROLL,404 - Fancy Gap,Fancy Gap,295643,51035000105,1275,856,22
R13,R13B - Galax,WASHINGTON,302 - South Abingdon,South Abingdon,297036,51191000302,3322,2352,129
R13,R13B - Galax,LEE,402 - Jasper,Jasper,296381,51105000402,545,364,14
R13,R13B - Galax,WISE,302 - East Stone Gap,East Stone Gap,297064,51195000302,3081,2152,122
R13,R13B - Galax,SMYTH,201 - Seven Mile Ford,Seven Mile Ford,296892,51173000201,2077,1446,35
R13,R13B - Galax,WYTHE,203 - West Wytheville,West Wytheville,297070,51197000203,3660,2638,161
R13,R13B - Galax,TAZEWELL,302 - Baptist Valley,Baptist Valley,297008,51185000302,476,331,9
R13,R13B - Galax,LEE,501 - Saint Charles,Saint Charles,296384,51105000501,719,578,16
R13,R13B - Galax,RUSSELL,102 - Copper Creek,Copper Creek,296845,51167000102,1063,726,28
R13,R13B - Galax,WASHINGTON,203 - Hayters Gap,Hayters Gap,297034,51191000203,720,464,7
R13,R13B - Galax,WASHINGTON,201 - Clinchburg,Clinchburg,297031,51191000201,1185,796,27
R13,R13B - Galax,DICKENSON,304 - Longs Fork,Longs Fork,295768,51051000304,541,389,10
R13,R13B - Galax,WISE,403 - St Paul,St Paul,297067,51195000403,993,750,45
R13,R13B - Galax,WISE,103 - Guest River Voting Place,Guest River Voting Place,297058,51195000103,1037,739,44
R13,R13C - The Hollers,HALIFAX,703 - Virgilina,Virgilina,296164,51083000703,782,544,31
R13,R13C - The Hollers,PITTSYLVANIA,501 - Hurt,Hurt,296623,51143000501,2479,1730,172
R13,R13C - The Hollers,DANVILLE CITY,007 - Ward Seven,Ward Seven,297199,51590000007,1799,1447,441
R13,R13C - The Hollers,PITTSYLVANIA,702 - Bachelors Hall,Bachelors Hall,296634,51143000702,1861,1171,74
R13,R13C - The Hollers,DANVILLE CITY,017 - Ward Seventeen,Ward Seventeen,297209,51590000017,1974,1329,259
R13,R13C - The Hollers,PITTSYLVANIA,201 - Callands,Callands,296605,51143000201,1334,853,67
R13,R13C - The Hollers,DANVILLE CITY,003 - Ward Three,Ward Three,297195,51590000003,1696,1327,391
R13,R13C - The Hollers,PITTSYLVANIA,704 - Mt Hermon,Mt Hermon,296637,51143000704,2909,1889,243
R13,R13C - The Hollers,PITTSYLVANIA,604 - Swansonville,Swansonville,296629,51143000604,1072,701,74
R13,R13C - The Hollers,HALIFAX,102 - Liberty,Liberty,296147,51083000102,616,412,53
R13,R13C - The Hollers,HALIFAX,101 - Childrey,Childrey,296146,51083000101,1119,766,103
R13,R13C - The Hollers,HALIFAX,302 - Meadville,Meadville,296152,51083000302,541,360,91
R13,R13C - The Hollers,HALIFAX,601 - Black Walnut,Black Walnut,296159,51083000601,1284,859,116
R13,R13C - The Hollers,HALIFAX,401 - Courthouse,Courthouse,296155,51083000401,1552,1119,239
R13,R13C - The Hollers,HALIFAX,701 - Hyco,Hyco,296162,51083000701,1644,1084,119
R13,R13C - The Hollers,PITTSYLVANIA,703 - Ferry Road,Ferry Road,296636,51143000703,458,314,27
R13,R13C - The Hollers,PITTSYLVANIA,602 - Bearskin,Bearskin,296627,51143000202,844,559,69
R13,R13C - The Hollers,DANVILLE CITY,012 - Ward Twelve,Ward Twelve,297204,51590000012,2467,1873,629
R13,R13C - The Hollers,PITTSYLVANIA,705 - Mt Cross,Mt Cross,296638,51143000705,1446,960,81
R13,R13C - The Hollers,DANVILLE CITY,011 - Ward Eleven,Ward Eleven,297203,51590000011,2588,1957,639
R13,R13C - The Hollers,PITTSYLVANIA,605 - Whitmell,Whitmell,296630,51143000605,1409,913,98
R13,R13C - The Hollers,DANVILLE CITY,013 - Ward Thirteen,Ward Thirteen,297205,51590000013,2415,1811,549
R13,R13C - The Hollers,HALIFAX,605 - Union,Union,296161,51083000605,544,349,65
R13,R13C - The Hollers,PITTSYLVANIA,404 - Kentuck,Kentuck,296621,51143000404,2523,1642,170
R13,R13C - The Hollers,PITTSYLVANIA,405 - Ringgold,Ringgold,296622,51143000405,2899,1925,189
R13,R13C - The Hollers,DANVILLE CITY,006 - Ward Six,Ward Six,297198,51590000006,971,788,272
R13,R13C - The Hollers,DANVILLE CITY,002 - Ward Two,Ward Two,297194,51590000002,923,733,199
R13,R13C - The Hollers,PITTSYLVANIA,308 - Mt Airy,Mt Airy,296616,51143000308,987,626,126
R13,R13C - The Hollers,PITTSYLVANIA,606 - Brosville,Brosville,296631,51143000606,1525,997,172
R13,R13C - The Hollers,HALIFAX,201 - Clays Mill,Clays Mill,296149,51083000201,820,541,65
R13,R13C - The Hollers,PITTSYLVANIA,106 - Tunstall,Tunstall,296603,51143000106,1616,961,86
R13,R13C - The Hollers,HALIFAX,304 - Vernon Hill,Vernon Hill,296153,51083000304,891,607,80
R13,R13C - The Hollers,DANVILLE CITY,009 - Ward Nine,Ward Nine,297201,51590000009,1337,1040,288
R13,R13C - The Hollers,DANVILLE CITY,008 - Ward Eight,Ward Eight,297200,51590000008,1500,1175,386
R13,R13C - The Hollers,PITTSYLVANIA,105 - Chatham,Chatham,296602,51143000105,1053,734,56
R13,R13C - The Hollers,PITTSYLVANIA,305 - Riceville,Riceville,296613,51143000305,1113,739,129
R13,R13C - The Hollers,HALIFAX,603 - Mt Carmel,Mt Carmel,296160,51083000603,1698,1120,202
R13,R13C - The Hollers,PITTSYLVANIA,502 - Motley Sycamore,Motley Sycamore,296624,51143000502,2958,2013,167
R13,R13C - The Hollers,HALIFAX,702 - Midway,Midway,296163,51083000702,1062,688,55
R13,R13C - The Hollers,DANVILLE CITY,015 - Ward Fifteen,Ward Fifteen,297207,51590000015,2228,1627,409
R13,R13C - The Hollers,PITTSYLVANIA,108 - West Blairs,West Blairs,296604,51143000108,895,565,77
R13,R13C - The Hollers,DANVILLE CITY,010 - Ward Ten,Ward Ten,297202,51590000010,1779,1357,436
R13,R13C - The Hollers,PITTSYLVANIA,206 - Climax,Climax,296607,51143000206,994,672,64
R13,R13C - The Hollers,HALIFAX,203 - Clover,Clover,296151,51083000203,1294,889,158
R13,R13C - The Hollers,HALIFAX,403 - Center,Center,296156,51083000403,1693,1157,209
R13,R13C - The Hollers,PITTSYLVANIA,301 - Central,Central,296611,51143000301,1510,1091,207
R13,R13C - The Hollers,DANVILLE CITY,016 - Ward Sixteen,Ward Sixteen,297208,51590000016,2376,1741,376
R13,R13C - The Hollers,PITTSYLVANIA,207 - Gretna,Gretna,296609,51143000207,2165,1508,137
R13,R13C - The Hollers,DANVILLE CITY,014 - Ward Fourteen,Ward Fourteen,297206,51590000014,393,311,132
R13,R13C - The Hollers,PITTSYLVANIA,402 - Keeling,Keeling,296620,51143000402,1418,906,71
R13,R13C - The Hollers,HALIFAX,103 - Republican Grove,Republican Grove,296148,51083000103,1354,902,150
R13,R13C - The Hollers,HALIFAX,502 - Dan River,Dan River,296157,51083000502,2077,1461,218
R13,R13C - The Hollers,PITTSYLVANIA,103 - Twin Springs,Twin Springs,296601,51143000103,3466,2102,199
R13,R13C - The Hollers,HALIFAX,305 - Sinai,Sinai,296154,51083000305,1971,1388,328
R13,R13C - The Hollers,PITTSYLVANIA,603 - Stony Mill,Stony Mill,296628,51143000603,1833,1190,103
R13,R13C - The Hollers,PITTSYLVANIA,503 - Renan,Renan,296626,51143000503,1027,679,43
R13,R13C - The Hollers,PITTSYLVANIA,307 - East Blairs,East Blairs,296615,51143000307,1885,1264,346
R13,R13C - The Hollers,PITTSYLVANIA,204 - Sandy Level,Sandy Level,296606,51143000204,1007,670,39
R13,R13C - The Hollers,HALIFAX,801 - South Boston,South Boston,296165,51083000801,2810,2118,543
R13,R13C - The Hollers,PITTSYLVANIA,309 - East Gretna,East Gretna,296617,51143000309,793,561,87
R13,R13C - The Hollers,DANVILLE CITY,004 - Ward Four,Ward Four,297196,51590000004,3274,2464,588
R13,R13C - The Hollers,HALIFAX,503 - Scottsburg,Scottsburg,296158,51083000503,1010,673,63
R13,R13C - The Hollers,PITTSYLVANIA,607 - Dry Fork,Dry Fork,296632,51143000607,598,394,28
R13,R13C - The Hollers,DANVILLE CITY,001 - Ward One,Ward One,297193,51590000001,934,799,259
R13,R13C - The Hollers,HALIFAX,202 - Crossroads,Crossroads,296150,51083000202,772,528,64
R13,R13D - HD 41,MONTGOMERY,401 - Precinct D-1,Precinct D-1,296522,51121000401,3160,2104,160
R13,R13D - HD 41,MONTGOMERY,503 - Precinct E-3,Precinct E-3,1569606,51121000503,1478,1476,141
R13,R13D - HD 41,ROANOKE,301 - Bent Mountain,Bent Mountain,296778,51161000301,748,484,43
R13,R13D - HD 41,MONTGOMERY,504 - Precinct E-4,Precinct E-4,2257681,51121000504,668,592,134
R13,R13D - HD 41,MONTGOMERY,603 - Precinct F-3,Precinct F-3,1829916,51121000603,984,982,47
R13,R13D - HD 41,MONTGOMERY,703 - Precinct G-3,Precinct G-3,2257733,51121000703,2212,1589,378
R13,R13D - HD 41,MONTGOMERY,103 - Precinct A-3,Precinct A-3,296514,51121000103,295,294,19
R13,R13D - HD 41,MONTGOMERY,404 - Precinct D-4,Precinct D-4,296525,51121000404,1364,875,45
R13,R13D - HD 41,MONTGOMERY,602 - Precinct F-2,Precinct F-2,296530,51121000602,3189,2613,573
R13,R13D - HD 41,ROANOKE,307 - West Hidden Valley,West Hidden Valley,2274023,51161000307,1928,1144,184
R13,R13D - HD 41,MONTGOMERY,601 - Precinct F-1,Precinct F-1,296529,51121000601,2927,2238,414
R13,R13D - HD 41,MONTGOMERY,402 - Precinct D-2,Precinct D-2,296523,51121000402,3223,1928,139
R13,R13D - HD 41,ROANOKE,103 - North Glenvar,North Glenvar,2274037,51161000103,2251,1376,96
R13,R13D - HD 41,MONTGOMERY,301 - Precinct C-1,Precinct C-1,296518,51121000301,3259,2300,178
R13,R13D - HD 41,MONTGOMERY,201 - Precinct B-1,Precinct B-1,296515,51121000201,891,596,75
R13,R13D - HD 41,MONTGOMERY,302 - Precinct C-2,Precinct C-2,296519,51121000302,1387,931,143
R13,R13D - HD 41,MONTGOMERY,303 - Precinct C-3,Precinct C-3,296520,51121000303,1307,853,66
R13,R13D - HD 41,MONTGOMERY,701 - Precinct G-1,Precinct G-1,296531,51121000701,3338,3101,443
R13,R13D - HD 41,MONTGOMERY,102 - Precinct A-2,Precinct A-2,296513,51121000102,2677,2197,516
R13,R13D - HD 41,MONTGOMERY,105 - Precinct A-5,Precinct A-5,2257743,51121000105,1909,1183,278
R13,R13D - HD 41,ROANOKE,302 - Back Creek,Back Creek,2274026,51161000302,3193,1828,229
R13,R13D - HD 41,MONTGOMERY,702 - Precinct G-2,Precinct G-2,296532,51121000702,2604,2161,398
R13,R13D - HD 41,MONTGOMERY,101 - Precinct A-1,Precinct A-1,296512,51121000101,2315,1411,211
R13,R13D - HD 41,ROANOKE,501 - Starkey,Starkey,2274016,51161000501,1934,1088,164
R13,R13D - HD 41,ROANOKE,101 - Catawba,Catawba,296764,51161000101,2701,1760,118
R13,R13D - HD 41,ROANOKE,106 - South Glenvar,South Glenvar,2274050,51161000106,1317,847,40
R13,R13D - HD 41,MONTGOMERY,104 - Precinct A-4,Precinct A-4,2257731,51121000104,2696,2149,505
R13,R13E - Lynchburg,CAMPBELL,602 - Concord,Concord,295616,51031000602,3214,2075,130
R13,R13E - Lynchburg,BEDFORD,703 - Thaxton Baptist Church,Thaxton Baptist Church,295533,51019000703,1379,900,54
R13,R13E - Lynchburg,BEDFORD,301 - New London Academy,New London Academy,295513,51019000301,2831,1537,89
R13,R13E - Lynchburg,CAMPBELL,301 - Evington,Evington,295606,51031000301,1538,998,83
R13,R13E - Lynchburg,BEDFORD,704 - Church Of God,Church Of God,295518,51019000704,2676,1880,164
R13,R13E - Lynchburg,CAMPBELL,201 - Walker,Walker,295604,51031000201,3202,2423,229
R13,R13E - Lynchburg,LYNCHBURG CITY,404 - Fourth Ward Fourth Precinct,Fourth Ward Fourth Precinct,297308,51680000404,3803,2703,547
R13,R13E - Lynchburg,AMHERST,301 - Monroe,Monroe,295410,51009000301,1260,838,60
R13,R13E - Lynchburg,BEDFORD,304 - One In Christ Church,One In Christ Church,295516,51019000304,1103,685,46
R13,R13E - Lynchburg,AMHERST,303 - Pleasant View,Pleasant View,295412,51009000303,784,500,45
R13,R13E - Lynchburg,BEDFORD,403 - Pleasant View Baptist Church,Pleasant View Baptist Church,295520,51019000403,2677,1789,136
R13,R13E - Lynchburg,BEDFORD,603 - Bedford Moose Lodge,Bedford Moose Lodge,295529,51019000603,1333,865,57
R13,R13E - Lynchburg,AMHERST,101 - Wright Shop,Wright Shop,295404,51009000101,1630,1133,188
R13,R13E - Lynchburg,LYNCHBURG CITY,104 - First Ward Fourth Precinct,First Ward Fourth Precinct,297295,51680000104,1507,1168,201
R13,R13E - Lynchburg,BEDFORD,601 - Montvale Elem School,Montvale Elem School,295527,51019000601,2055,1394,67
R13,R13E - Lynchburg,BEDFORD,205 - Saunders Vol Fire Co,Saunders Vol Fire Co,295512,51019000205,2270,1469,73
R13,R13E - Lynchburg,CAMPBELL,302 - Otter River,Otter River,295608,51031000302,2020,1319,82
R13,R13E - Lynchburg,AMHERST,402 - Lonco,Lonco,295414,51009000402,1263,882,87
R13,R13E - Lynchburg,LYNCHBURG CITY,204 - Second Ward Fourth Precinct,Second Ward Fourth Precinct,1594357,51680000204,1284,1022,202
R13,R13E - Lynchburg,BEDFORD,702 - Liberty High School,Liberty High School,295532,51019000702,1714,1107,81
R13,R13E - Lynchburg,LYNCHBURG CITY,203 - Second Ward Third Precinct,Second Ward Third Precinct,297299,51680000203,1399,1092,278
R13,R13E - Lynchburg,BEDFORD,404 - Forest Recreation Center,Forest Recreation Center,1816366,51019000404,1163,830,75
R13,R13E - Lynchburg,LYNCHBURG CITY,201 - Second Ward First Precinct,Second Ward First Precinct,297297,51680000201,5321,4344,1136
R13,R13E - Lynchburg,LYNCHBURG CITY,401 - Fourth Ward First Precinct,Fourth Ward First Precinct,297305,51680000401,5672,4214,703
R13,R13E - Lynchburg,LYNCHBURG CITY,403 - Fourth Ward Third Precinct,Fourth Ward Third Precinct,297307,51680000403,3950,3046,561
R13,R13E - Lynchburg,LYNCHBURG CITY,304 - Third Ward Fourth Precinct,Third Ward Fourth Precinct,297303,51680000304,2033,1474,272
R13,R13E - Lynchburg,CAMPBELL,701 - Brookneal,Brookneal,295618,51031000701,706,555,70
R13,R13E - Lynchburg,BEDFORD,502 - Suck Spring Baptist Church,Suck Spring Baptist Church,295521,51019000502,1280,788,44
R13,R13E - Lynchburg,LYNCHBURG CITY,202 - Second Ward Second Precinct,Second Ward Second Precinct,297298,51680000202,4855,3990,933
R13,R13E - Lynchburg,CAMPBELL,502 - Yellow Branch,Yellow Branch,295614,51031000502,2181,1374,140
R13,R13E - Lynchburg,BEDFORD,202 - Staunton River High School,Staunton River High School,295509,51019000202,1818,1161,57
R13,R13E - Lynchburg,CAMPBELL,101 - Brookville,Brookville,295602,51031000101,3004,1923,166
R13,R13E - Lynchburg,AMHERST,103 - Coolwell,Coolwell,295406,51009000103,980,651,44
R13,R13E - Lynchburg,AMHERST,202 - Temperance,Temperance,295408,51009000202,1217,795,96
R13,R13E - Lynchburg,BEDFORD,402 - Thomas Jefferson Elem School,Thomas Jefferson Elem School,295519,51019000402,2520,1422,97
R13,R13E - Lynchburg,BEDFORD,303 - Forest Alliance Church,Forest Alliance Church,295515,51019000303,1241,589,33
R13,R13E - Lynchburg,BEDFORD,504 - Boonsboro Ruritan Club,Boonsboro Ruritan Club,295534,51019000504,4074,2235,182
R13,R13E - Lynchburg,BEDFORD,101 - Goodview Elem School,Goodview Elem School,295506,51019000101,2890,1905,114
R13,R13E - Lynchburg,BEDFORD,103 - Chamblissburg Baptist Church,Chamblissburg Baptist Church,295508,51019000103,2020,1297,68
R13,R13E - Lynchburg,BEDFORD,501 - Big Island Elementary School,Big Island Elementary School,2274017,51019000501,1612,1061,39
R13,R13E - Lynchburg,BEDFORD,503 - Boonsboro Elementary School,Boonsboro Elementary School,295522,51019000503,2483,1447,150
R13,R13E - Lynchburg,BEDFORD,201 - Bedford Christian Church,Bedford Christian Church,1816365,51019000201,1041,687,55
R13,R13E - Lynchburg,BEDFORD,105 - Diamond Hill Baptist Church,Diamond Hill Baptist Church,2274006,51019000105,1391,891,49
R13,R13E - Lynchburg,BEDFORD,401 - Forest Elementary School,Forest Elementary School,1569546,51019000401,3243,1929,157
R13,R13E - Lynchburg,BEDFORD,305 - Forest Fire Station #2,Forest Fire Station #2,295517,51019000305,1687,983,64
R13,R13E - Lynchburg,LYNCHBURG CITY,402 - Fourth Ward Second Precinct,Fourth Ward Second Precinct,297306,51680000402,1764,1270,209
R13,R13E - Lynchburg,BEDFORD,102 - Hardy Vol Fire Co,Hardy Vol Fire Co,295507,51019000102,1194,753,37
R13,R13E - Lynchburg,BEDFORD,705 - Mountain View Church,Mountain View Church,2274021,51019000705,744,540,56
R13,R13E - Lynchburg,BEDFORD,701 - Goode Vol Rescue Squad,Goode Vol Rescue Squad,295531,51019000701,2842,1548,119
